miRNA, drug
hsa-mir-31,193653
hsa-mir-31,202225
hsa-mir-31,236702
hsa-mir-31,287180
hsa-mir-31,439213
hsa-mir-31,439501
hsa-mir-31,439553
hsa-mir-31,440936
hsa-mir-31,440995
hsa-mir-31,441207
hsa-mir-31,441290
hsa-mir-31,441306
hsa-mir-31,444254
hsa-mir-31,444732
hsa-mir-31,446284
hsa-mir-31,446727
hsa-mir-31,447043
hsa-mir-31,447715
hsa-mir-31,450601
hsa-mir-31,451668
hsa-mir-31,516900
hsa-mir-31,516904
hsa-mir-31,636363
hsa-mir-31,637517
hsa-mir-31,656583
hsa-mir-31,2724251
hsa-mir-31,2724385
hsa-mir-31,2761171
hsa-mir-31,3000391
hsa-mir-31,3037556
hsa-mir-31,3082054
hsa-mir-31,3086011
hsa-mir-31,3086677
hsa-mir-31,4327536
hsa-mir-31,5277135
hsa-mir-31,5280934
hsa-mir-31,5280965
hsa-mir-31,5281004
hsa-mir-31,5281417
hsa-mir-31,5281718
hsa-mir-31,5282489
hsa-mir-31,5284447
hsa-mir-31,5284512
hsa-mir-31,5284627
hsa-mir-31,5311066
hsa-mir-31,5311266
hsa-mir-31,5311399
hsa-mir-31,5486971
hsa-mir-31,6099959
hsa-mir-31,6327522
hsa-mir-31,6433164
hsa-mir-31,6440717
hsa-mir-31,6473881
hsa-mir-31,6714002
hsa-mir-31,6915744
hsa-mir-31,6917864
hsa-mir-31,6918155
hsa-mir-31,6918462
hsa-mir-31,6918585
hsa-mir-31,9571107
hsa-mir-31,9811704
hsa-mir-31,9863827
hsa-mir-31,9898279
hsa-mir-31,10178705
hsa-mir-31,10472693
hsa-mir-31,11457650
hsa-mir-31,11953884
hsa-mir-31,11963622
hsa-mir-31,16211978
hsa-mir-31,16401639
hsa-mir-31,17754356
hsa-mir-31,20054914
hsa-mir-31,23443659
hsa-mir-31,23668193
hsa-mir-31,24847884
hsa-mir-31,25185057
hsa-mir-31,42613186
hsa-mir-31,46936176
hsa-mir-31,49852292
hsa-mir-31,56955933
hsa-mir-31,70789197
hsa-mir-31,73425383
hsa-mir-31,76968835
hsa-mir-31,91663255
hsa-mir-31,118987133
hsa-mir-31,131704316
hsa-mir-31,131704328
hsa-mir-3117,702
hsa-mir-3117,3385
hsa-mir-3117,5793
hsa-mir-3117,60823
hsa-mir-3117,119307
hsa-mir-3117,444732
hsa-mir-3117,448537
hsa-mir-3117,451668
hsa-mir-3120,3385
hsa-mir-3120,4624
hsa-mir-3120,5793
hsa-mir-3120,72304
hsa-mir-3120,444732
hsa-mir-3126,702
hsa-mir-3126,3385
hsa-mir-3126,5793
hsa-mir-3126,60823
hsa-mir-3126,119307
hsa-mir-3126,444732
hsa-mir-3126,448537
hsa-mir-3126,451668
hsa-mir-3127,3042
hsa-mir-3127,3226
hsa-mir-3127,3467
hsa-mir-3127,4274
hsa-mir-3127,5833
hsa-mir-3127,5944
hsa-mir-3127,5988
hsa-mir-3127,6032
hsa-mir-3127,6036
hsa-mir-3127,6215
hsa-mir-3127,8378
hsa-mir-3127,9880
hsa-mir-3127,11333
hsa-mir-3127,12560
hsa-mir-3127,15209
hsa-mir-3127,15541
hsa-mir-3127,19649
hsa-mir-3127,24759
hsa-mir-3127,24763
hsa-mir-3127,28620
hsa-mir-3127,29327
hsa-mir-3127,32798
hsa-mir-3127,33042
hsa-mir-3127,36294
hsa-mir-3127,37720
hsa-mir-3127,37768
hsa-mir-3127,38521
hsa-mir-3127,47936
hsa-mir-3127,68911
hsa-mir-3127,82153
hsa-mir-3127,84029
hsa-mir-3127,107526
hsa-mir-3127,119307
hsa-mir-3127,157355
hsa-mir-3127,165580
hsa-mir-3127,202225
hsa-mir-3127,236702
hsa-mir-3127,439213
hsa-mir-3127,439501
hsa-mir-3127,439553
hsa-mir-3127,440936
hsa-mir-3127,440995
hsa-mir-3127,441207
hsa-mir-3127,441290
hsa-mir-3127,441306
hsa-mir-3127,444254
hsa-mir-3127,447043
hsa-mir-3127,656583
hsa-mir-3127,2724385
hsa-mir-3127,3037556
hsa-mir-3127,3082054
hsa-mir-3127,4327536
hsa-mir-3127,5280965
hsa-mir-3127,5281004
hsa-mir-3127,5281417
hsa-mir-3127,5281718
hsa-mir-3127,5284447
hsa-mir-3127,5284512
hsa-mir-3127,5284627
hsa-mir-3127,5311066
hsa-mir-3127,5311399
hsa-mir-3127,6440717
hsa-mir-3127,6473881
hsa-mir-3127,6714002
hsa-mir-3127,6915744
hsa-mir-3127,6917864
hsa-mir-3127,6918155
hsa-mir-3127,6918462
hsa-mir-3127,6918585
hsa-mir-3127,9811704
hsa-mir-3127,9898279
hsa-mir-3127,11953884
hsa-mir-3127,16401639
hsa-mir-3127,17754356
hsa-mir-3127,20054914
hsa-mir-3127,25185057
hsa-mir-3127,42613186
hsa-mir-3127,46936176
hsa-mir-3127,49852292
hsa-mir-3127,70789197
hsa-mir-3127,73425383
hsa-mir-3127,76968835
hsa-mir-3127,91663255
hsa-mir-3127,131704316
hsa-mir-3127,131704328
hsa-mir-3130,241
hsa-mir-3130,712
hsa-mir-3130,3121
hsa-mir-3130,3220
hsa-mir-3130,3229
hsa-mir-3130,3385
hsa-mir-3130,5394
hsa-mir-3130,5994
hsa-mir-3130,60750
hsa-mir-3130,60953
hsa-mir-3130,97226
hsa-mir-3130,119307
hsa-mir-3130,123596
hsa-mir-3130,444732
hsa-mir-3130,445580
hsa-mir-3130,446220
hsa-mir-3130,448537
hsa-mir-3130,451668
hsa-mir-3130,969516
hsa-mir-3130,5280795
hsa-mir-3130,5283344
hsa-mir-3130-1,3220
hsa-mir-3130-1,3385
hsa-mir-3130-1,5793
hsa-mir-3130-1,5978
hsa-mir-3130-1,31401
hsa-mir-3130-1,97226
hsa-mir-3130-1,119307
hsa-mir-3130-1,444732
hsa-mir-3130-1,969516
hsa-mir-3130-1,5288826
hsa-mir-3130-2,3220
hsa-mir-3130-2,3385
hsa-mir-3130-2,5793
hsa-mir-3130-2,5978
hsa-mir-3130-2,31401
hsa-mir-3130-2,97226
hsa-mir-3130-2,119307
hsa-mir-3130-2,444732
hsa-mir-3130-2,969516
hsa-mir-3130-2,5288826
hsa-mir-3131,702
hsa-mir-3131,3385
hsa-mir-3131,5793
hsa-mir-3131,60823
hsa-mir-3131,119307
hsa-mir-3131,444732
hsa-mir-3131,448537
hsa-mir-3131,451668
hsa-mir-3138,3385
hsa-mir-3138,5757
hsa-mir-3138,5793
hsa-mir-3138,10635
hsa-mir-3138,60750
hsa-mir-3138,97226
hsa-mir-3138,119307
hsa-mir-3138,444732
hsa-mir-3138,445434
hsa-mir-3138,5283344
hsa-mir-3138,54670067
hsa-mir-3142,3385
hsa-mir-3142,5757
hsa-mir-3142,5793
hsa-mir-3142,5994
hsa-mir-3142,6013
hsa-mir-3142,6623
hsa-mir-3142,13089
hsa-mir-3142,31401
hsa-mir-3142,47725
hsa-mir-3142,60823
hsa-mir-3142,119307
hsa-mir-3142,448537
hsa-mir-3142,5280453
hsa-mir-3142,5280961
hsa-mir-3142,5288826
hsa-mir-3142,54670067
hsa-mir-3144,702
hsa-mir-3144,3385
hsa-mir-3144,5793
hsa-mir-3144,60823
hsa-mir-3144,119307
hsa-mir-3144,444732
hsa-mir-3144,448537
hsa-mir-3144,451668
hsa-mir-3148,712
hsa-mir-3148,2375
hsa-mir-3148,3385
hsa-mir-3148,5073
hsa-mir-3148,5311
hsa-mir-3148,5793
hsa-mir-3148,60750
hsa-mir-3148,97226
hsa-mir-3148,119307
hsa-mir-3148,444795
hsa-mir-3148,448537
hsa-mir-3148,54670067
hsa-mir-3149,3366
hsa-mir-3149,3385
hsa-mir-3149,3406
hsa-mir-3149,4101
hsa-mir-3149,10026
hsa-mir-3151,3385
hsa-mir-3151,31401
hsa-mir-3151,60750
hsa-mir-3151,60823
hsa-mir-3151,119307
hsa-mir-3151,444732
hsa-mir-3151,448537
hsa-mir-3151,5329102
hsa-mir-3156,241
hsa-mir-3156,5073
hsa-mir-3156,5757
hsa-mir-3156,5793
hsa-mir-3156,5994
hsa-mir-3156,24497
hsa-mir-3156,31703
hsa-mir-3156,60750
hsa-mir-3156,97226
hsa-mir-3156,119307
hsa-mir-3156,448537
hsa-mir-3156,5280795
hsa-mir-3158,4212
hsa-mir-3158,5311
hsa-mir-3158,5793
hsa-mir-3158,31401
hsa-mir-3158,31703
hsa-mir-3158,60823
hsa-mir-3158,73581
hsa-mir-3158,119307
hsa-mir-3158,216239
hsa-mir-3158,444732
hsa-mir-3162,3385
hsa-mir-3162,4624
hsa-mir-3162,5793
hsa-mir-3162,72304
hsa-mir-3162,444732
hsa-mir-3163,3366
hsa-mir-3163,3385
hsa-mir-3163,3406
hsa-mir-3163,4101
hsa-mir-3163,10026
hsa-mir-3171,3385
hsa-mir-3171,5311
hsa-mir-3171,5994
hsa-mir-3171,47725
hsa-mir-3171,60750
hsa-mir-3171,60823
hsa-mir-3171,97226
hsa-mir-3171,119307
hsa-mir-3171,448537
hsa-mir-3172,3220
hsa-mir-3172,3385
hsa-mir-3172,5743
hsa-mir-3172,5757
hsa-mir-3172,13342
hsa-mir-3172,36314
hsa-mir-3172,60750
hsa-mir-3172,73581
hsa-mir-3172,97226
hsa-mir-3172,216326
hsa-mir-3172,445434
hsa-mir-3172,5284373
hsa-mir-3172,54670067
hsa-mir-3175,3385
hsa-mir-3175,5793
hsa-mir-3175,31401
hsa-mir-3175,31703
hsa-mir-3175,60823
hsa-mir-3175,97226
hsa-mir-3175,119307
hsa-mir-3175,216239
hsa-mir-3175,444732
hsa-mir-3175,448537
hsa-mir-3175,54670067
hsa-mir-3176,3385
hsa-mir-3176,4624
hsa-mir-3176,5793
hsa-mir-3176,72304
hsa-mir-3176,444732
hsa-mir-3177,4212
hsa-mir-3177,5311
hsa-mir-3177,5793
hsa-mir-3177,31401
hsa-mir-3177,31703
hsa-mir-3177,60823
hsa-mir-3177,73581
hsa-mir-3177,119307
hsa-mir-3177,216239
hsa-mir-3177,444732
hsa-mir-3178,3385
hsa-mir-3178,5757
hsa-mir-3178,5793
hsa-mir-3178,60823
hsa-mir-3178,216239
hsa-mir-3178,444732
hsa-mir-3178,448537
hsa-mir-3178,451668
hsa-mir-3178,54670067
hsa-mir-3179-1,712
hsa-mir-3179-1,2375
hsa-mir-3179-1,5757
hsa-mir-3179-1,5793
hsa-mir-3179-1,47725
hsa-mir-3179-1,60750
hsa-mir-3179-1,60823
hsa-mir-3179-1,119307
hsa-mir-3179-1,444732
hsa-mir-3179-1,448537
hsa-mir-3179-1,451668
hsa-mir-3179-1,5280795
hsa-mir-3179-1,5284373
hsa-mir-3179-1,46843772
hsa-mir-3179-2,712
hsa-mir-3179-2,2375
hsa-mir-3179-2,5757
hsa-mir-3179-2,5793
hsa-mir-3179-2,47725
hsa-mir-3179-2,60750
hsa-mir-3179-2,60823
hsa-mir-3179-2,119307
hsa-mir-3179-2,444732
hsa-mir-3179-2,448537
hsa-mir-3179-2,451668
hsa-mir-3179-2,5280795
hsa-mir-3179-2,5284373
hsa-mir-3179-2,46843772
hsa-mir-3179-3,712
hsa-mir-3179-3,2375
hsa-mir-3179-3,5757
hsa-mir-3179-3,5793
hsa-mir-3179-3,47725
hsa-mir-3179-3,60750
hsa-mir-3179-3,60823
hsa-mir-3179-3,119307
hsa-mir-3179-3,444732
hsa-mir-3179-3,448537
hsa-mir-3179-3,451668
hsa-mir-3179-3,5280795
hsa-mir-3179-3,5284373
hsa-mir-3179-3,46843772
hsa-mir-3182,3385
hsa-mir-3182,5757
hsa-mir-3182,5793
hsa-mir-3182,5994
hsa-mir-3182,6013
hsa-mir-3182,6623
hsa-mir-3182,13089
hsa-mir-3182,31401
hsa-mir-3182,47725
hsa-mir-3182,60823
hsa-mir-3182,119307
hsa-mir-3182,448537
hsa-mir-3182,5280453
hsa-mir-3182,5280961
hsa-mir-3182,5288826
hsa-mir-3182,54670067
hsa-mir-3185,15
hsa-mir-3185,712
hsa-mir-3185,784
hsa-mir-3185,985
hsa-mir-3185,2375
hsa-mir-3185,2662
hsa-mir-3185,3121
hsa-mir-3185,3229
hsa-mir-3185,3385
hsa-mir-3185,5743
hsa-mir-3185,5757
hsa-mir-3185,5793
hsa-mir-3185,13342
hsa-mir-3185,24497
hsa-mir-3185,36314
hsa-mir-3185,47725
hsa-mir-3185,60750
hsa-mir-3185,73581
hsa-mir-3185,119307
hsa-mir-3185,444732
hsa-mir-3185,445580
hsa-mir-3185,448537
hsa-mir-3185,451668
hsa-mir-3185,969516
hsa-mir-3185,5281708
hsa-mir-3186,3220
hsa-mir-3186,3385
hsa-mir-3186,5793
hsa-mir-3186,5978
hsa-mir-3186,31401
hsa-mir-3186,97226
hsa-mir-3186,119307
hsa-mir-3186,444732
hsa-mir-3186,969516
hsa-mir-3186,5288826
hsa-mir-3189,3385
hsa-mir-3189,4624
hsa-mir-3189,5793
hsa-mir-3189,72304
hsa-mir-3196,3220
hsa-mir-3196,3385
hsa-mir-3196,5793
hsa-mir-3196,5978
hsa-mir-3196,31401
hsa-mir-3196,97226
hsa-mir-3196,119307
hsa-mir-3196,444732
hsa-mir-3196,969516
hsa-mir-3196,5288826
hsa-mir-32,15
hsa-mir-32,137
hsa-mir-32,176
hsa-mir-32,702
hsa-mir-32,727
hsa-mir-32,753
hsa-mir-32,757
hsa-mir-32,1030
hsa-mir-32,1031
hsa-mir-32,1089
hsa-mir-32,1123
hsa-mir-32,1727
hsa-mir-32,2130
hsa-mir-32,2369
hsa-mir-32,2375
hsa-mir-32,2767
hsa-mir-32,3042
hsa-mir-32,3080
hsa-mir-32,3226
hsa-mir-32,3397
hsa-mir-32,3446
hsa-mir-32,3467
hsa-mir-32,3518
hsa-mir-32,3562
hsa-mir-32,3676
hsa-mir-32,3767
hsa-mir-32,3776
hsa-mir-32,3998
hsa-mir-32,4054
hsa-mir-32,4064
hsa-mir-32,4236
hsa-mir-32,4274
hsa-mir-32,4542
hsa-mir-32,4883
hsa-mir-32,5071
hsa-mir-32,5206
hsa-mir-32,5333
hsa-mir-32,5453
hsa-mir-32,5526
hsa-mir-32,5538
hsa-mir-32,5745
hsa-mir-32,5754
hsa-mir-32,5833
hsa-mir-32,5857
hsa-mir-32,5878
hsa-mir-32,5881
hsa-mir-32,5939
hsa-mir-32,5944
hsa-mir-32,5988
hsa-mir-32,5994
hsa-mir-32,5995
hsa-mir-32,5997
hsa-mir-32,6010
hsa-mir-32,6032
hsa-mir-32,6036
hsa-mir-32,6116
hsa-mir-32,6215
hsa-mir-32,6230
hsa-mir-32,6287
hsa-mir-32,6337
hsa-mir-32,6503
hsa-mir-32,6518
hsa-mir-32,6674
hsa-mir-32,6675
hsa-mir-32,7547
hsa-mir-32,7558
hsa-mir-32,7618
hsa-mir-32,8378
hsa-mir-32,8490
hsa-mir-32,8955
hsa-mir-32,9051
hsa-mir-32,9053
hsa-mir-32,9677
hsa-mir-32,9880
hsa-mir-32,10112
hsa-mir-32,10133
hsa-mir-32,10340
hsa-mir-32,10635
hsa-mir-32,11029
hsa-mir-32,11273
hsa-mir-32,11333
hsa-mir-32,12560
hsa-mir-32,13109
hsa-mir-32,15209
hsa-mir-32,15541
hsa-mir-32,16666
hsa-mir-32,17141
hsa-mir-32,19649
hsa-mir-32,22297
hsa-mir-32,24014
hsa-mir-32,24759
hsa-mir-32,24763
hsa-mir-32,26041
hsa-mir-32,27812
hsa-mir-32,28620
hsa-mir-32,29327
hsa-mir-32,32798
hsa-mir-32,33042
hsa-mir-32,36294
hsa-mir-32,37720
hsa-mir-32,37768
hsa-mir-32,38521
hsa-mir-32,38945
hsa-mir-32,40973
hsa-mir-32,42113
hsa-mir-32,44564
hsa-mir-32,47936
hsa-mir-32,54454
hsa-mir-32,54687
hsa-mir-32,60198
hsa-mir-32,60657
hsa-mir-32,62816
hsa-mir-32,62930
hsa-mir-32,68911
hsa-mir-32,82153
hsa-mir-32,84029
hsa-mir-32,92786
hsa-mir-32,107526
hsa-mir-32,119307
hsa-mir-32,134717
hsa-mir-32,149351
hsa-mir-32,157355
hsa-mir-32,159055
hsa-mir-32,162955
hsa-mir-32,165580
hsa-mir-32,168924
hsa-mir-32,169870
hsa-mir-32,202225
hsa-mir-32,221493
hsa-mir-32,222528
hsa-mir-32,236702
hsa-mir-32,247839
hsa-mir-32,261004
hsa-mir-32,439213
hsa-mir-32,439501
hsa-mir-32,439553
hsa-mir-32,440936
hsa-mir-32,440995
hsa-mir-32,441207
hsa-mir-32,441290
hsa-mir-32,441306
hsa-mir-32,442343
hsa-mir-32,444008
hsa-mir-32,444254
hsa-mir-32,444679
hsa-mir-32,445354
hsa-mir-32,446987
hsa-mir-32,447043
hsa-mir-32,447715
hsa-mir-32,449171
hsa-mir-32,516892
hsa-mir-32,516893
hsa-mir-32,517045
hsa-mir-32,637568
hsa-mir-32,656583
hsa-mir-32,656615
hsa-mir-32,666418
hsa-mir-32,737139
hsa-mir-32,2724385
hsa-mir-32,2761171
hsa-mir-32,3037556
hsa-mir-32,3082054
hsa-mir-32,3085017
hsa-mir-32,4327536
hsa-mir-32,5280360
hsa-mir-32,5280363
hsa-mir-32,5280453
hsa-mir-32,5280489
hsa-mir-32,5280793
hsa-mir-32,5280899
hsa-mir-32,5280965
hsa-mir-32,5281004
hsa-mir-32,5281034
hsa-mir-32,5281104
hsa-mir-32,5281243
hsa-mir-32,5281417
hsa-mir-32,5281718
hsa-mir-32,5281929
hsa-mir-32,5282181
hsa-mir-32,5282237
hsa-mir-32,5282379
hsa-mir-32,5282381
hsa-mir-32,5282415
hsa-mir-32,5282489
hsa-mir-32,5283731
hsa-mir-32,5284447
hsa-mir-32,5284512
hsa-mir-32,5284627
hsa-mir-32,5288783
hsa-mir-32,5311066
hsa-mir-32,5311067
hsa-mir-32,5311071
hsa-mir-32,5311181
hsa-mir-32,5311236
hsa-mir-32,5311399
hsa-mir-32,5311412
hsa-mir-32,6440717
hsa-mir-32,6473881
hsa-mir-32,6714002
hsa-mir-32,6915744
hsa-mir-32,6917715
hsa-mir-32,6917864
hsa-mir-32,6918155
hsa-mir-32,6918462
hsa-mir-32,6918585
hsa-mir-32,7019255
hsa-mir-32,9548889
hsa-mir-32,9690109
hsa-mir-32,9811704
hsa-mir-32,9882105
hsa-mir-32,9883933
hsa-mir-32,9898279
hsa-mir-32,9949848
hsa-mir-32,10472693
hsa-mir-32,11501341
hsa-mir-32,11750009
hsa-mir-32,11953884
hsa-mir-32,16401639
hsa-mir-32,17754356
hsa-mir-32,20054914
hsa-mir-32,22617237
hsa-mir-32,23665772
hsa-mir-32,25185057
hsa-mir-32,42613186
hsa-mir-32,45266502
hsa-mir-32,46705423
hsa-mir-32,46936176
hsa-mir-32,49852292
hsa-mir-32,70789197
hsa-mir-32,73425383
hsa-mir-32,76968835
hsa-mir-32,91663255
hsa-mir-32,92024769
hsa-mir-32,131704316
hsa-mir-32,131704328
hsa-mir-320,978
hsa-mir-320,1130
hsa-mir-320,1207
hsa-mir-320,1935
hsa-mir-320,1978
hsa-mir-320,1983
hsa-mir-320,1989
hsa-mir-320,2083
hsa-mir-320,2092
hsa-mir-320,2118
hsa-mir-320,2123
hsa-mir-320,2140
hsa-mir-320,2145
hsa-mir-320,2153
hsa-mir-320,2157
hsa-mir-320,2159
hsa-mir-320,2160
hsa-mir-320,2161
hsa-mir-320,2162
hsa-mir-320,2165
hsa-mir-320,2170
hsa-mir-320,2179
hsa-mir-320,2187
hsa-mir-320,2197
hsa-mir-320,2236
hsa-mir-320,2244
hsa-mir-320,2247
hsa-mir-320,2265
hsa-mir-320,2267
hsa-mir-320,2315
hsa-mir-320,2327
hsa-mir-320,2337
hsa-mir-320,2343
hsa-mir-320,2350
hsa-mir-320,2370
hsa-mir-320,2381
hsa-mir-320,2441
hsa-mir-320,2471
hsa-mir-320,2477
hsa-mir-320,2519
hsa-mir-320,2528
hsa-mir-320,2554
hsa-mir-320,2583
hsa-mir-320,2663
hsa-mir-320,2683
hsa-mir-320,2708
hsa-mir-320,2712
hsa-mir-320,2717
hsa-mir-320,2720
hsa-mir-320,2725
hsa-mir-320,2726
hsa-mir-320,2732
hsa-mir-320,2754
hsa-mir-320,2761
hsa-mir-320,2762
hsa-mir-320,2764
hsa-mir-320,2771
hsa-mir-320,2784
hsa-mir-320,2789
hsa-mir-320,2800
hsa-mir-320,2801
hsa-mir-320,2802
hsa-mir-320,2809
hsa-mir-320,2811
hsa-mir-320,2833
hsa-mir-320,2882
hsa-mir-320,2895
hsa-mir-320,2904
hsa-mir-320,2910
hsa-mir-320,2913
hsa-mir-320,2993
hsa-mir-320,3007
hsa-mir-320,3016
hsa-mir-320,3025
hsa-mir-320,3033
hsa-mir-320,3054
hsa-mir-320,3089
hsa-mir-320,3105
hsa-mir-320,3108
hsa-mir-320,3114
hsa-mir-320,3151
hsa-mir-320,3152
hsa-mir-320,3156
hsa-mir-320,3157
hsa-mir-320,3162
hsa-mir-320,3168
hsa-mir-320,3180
hsa-mir-320,3182
hsa-mir-320,3191
hsa-mir-320,3219
hsa-mir-320,3226
hsa-mir-320,3241
hsa-mir-320,3261
hsa-mir-320,3325
hsa-mir-320,3333
hsa-mir-320,3335
hsa-mir-320,3341
hsa-mir-320,3343
hsa-mir-320,3345
hsa-mir-320,3348
hsa-mir-320,3354
hsa-mir-320,3356
hsa-mir-320,3365
hsa-mir-320,3372
hsa-mir-320,3380
hsa-mir-320,3393
hsa-mir-320,3396
hsa-mir-320,3404
hsa-mir-320,3410
hsa-mir-320,3415
hsa-mir-320,3440
hsa-mir-320,3467
hsa-mir-320,3468
hsa-mir-320,3475
hsa-mir-320,3476
hsa-mir-320,3478
hsa-mir-320,3488
hsa-mir-320,3639
hsa-mir-320,3647
hsa-mir-320,3651
hsa-mir-320,3675
hsa-mir-320,3677
hsa-mir-320,3678
hsa-mir-320,3702
hsa-mir-320,3724
hsa-mir-320,3730
hsa-mir-320,3731
hsa-mir-320,3735
hsa-mir-320,3736
hsa-mir-320,3737
hsa-mir-320,3739
hsa-mir-320,3741
hsa-mir-320,3742
hsa-mir-320,3743
hsa-mir-320,3749
hsa-mir-320,3762
hsa-mir-320,3821
hsa-mir-320,3823
hsa-mir-320,3826
hsa-mir-320,3827
hsa-mir-320,3869
hsa-mir-320,3883
hsa-mir-320,3955
hsa-mir-320,3957
hsa-mir-320,3958
hsa-mir-320,3961
hsa-mir-320,3964
hsa-mir-320,3965
hsa-mir-320,4020
hsa-mir-320,4031
hsa-mir-320,4046
hsa-mir-320,4055
hsa-mir-320,4060
hsa-mir-320,4064
hsa-mir-320,4078
hsa-mir-320,4097
hsa-mir-320,4173
hsa-mir-320,4174
hsa-mir-320,4184
hsa-mir-320,4192
hsa-mir-320,4195
hsa-mir-320,4205
hsa-mir-320,4260
hsa-mir-320,4274
hsa-mir-320,4421
hsa-mir-320,4449
hsa-mir-320,4450
hsa-mir-320,4474
hsa-mir-320,4477
hsa-mir-320,4485
hsa-mir-320,4493
hsa-mir-320,4494
hsa-mir-320,4497
hsa-mir-320,4499
hsa-mir-320,4506
hsa-mir-320,4507
hsa-mir-320,4528
hsa-mir-320,4539
hsa-mir-320,4543
hsa-mir-320,4567
hsa-mir-320,4594
hsa-mir-320,4601
hsa-mir-320,4612
hsa-mir-320,4615
hsa-mir-320,4616
hsa-mir-320,4621
hsa-mir-320,4632
hsa-mir-320,4633
hsa-mir-320,4634
hsa-mir-320,4636
hsa-mir-320,4641
hsa-mir-320,4642
hsa-mir-320,4679
hsa-mir-320,4723
hsa-mir-320,4740
hsa-mir-320,4747
hsa-mir-320,4748
hsa-mir-320,4761
hsa-mir-320,4762
hsa-mir-320,4771
hsa-mir-320,4775
hsa-mir-320,4781
hsa-mir-320,4829
hsa-mir-320,4845
hsa-mir-320,4849
hsa-mir-320,4870
hsa-mir-320,4890
hsa-mir-320,4891
hsa-mir-320,4893
hsa-mir-320,4909
hsa-mir-320,4912
hsa-mir-320,4913
hsa-mir-320,4914
hsa-mir-320,4917
hsa-mir-320,4934
hsa-mir-320,4935
hsa-mir-320,4940
hsa-mir-320,4942
hsa-mir-320,4976
hsa-mir-320,4999
hsa-mir-320,5002
hsa-mir-320,5029
hsa-mir-320,5035
hsa-mir-320,5042
hsa-mir-320,5078
hsa-mir-320,5090
hsa-mir-320,5152
hsa-mir-320,5210
hsa-mir-320,5241
hsa-mir-320,5243
hsa-mir-320,5291
hsa-mir-320,5322
hsa-mir-320,5323
hsa-mir-320,5328
hsa-mir-320,5335
hsa-mir-320,5340
hsa-mir-320,5342
hsa-mir-320,5344
hsa-mir-320,5355
hsa-mir-320,5359
hsa-mir-320,5381
hsa-mir-320,5386
hsa-mir-320,5391
hsa-mir-320,5401
hsa-mir-320,5405
hsa-mir-320,5411
hsa-mir-320,5419
hsa-mir-320,5426
hsa-mir-320,5431
hsa-mir-320,5440
hsa-mir-320,5452
hsa-mir-320,5456
hsa-mir-320,5479
hsa-mir-320,5482
hsa-mir-320,5483
hsa-mir-320,5487
hsa-mir-320,5503
hsa-mir-320,5510
hsa-mir-320,5533
hsa-mir-320,5546
hsa-mir-320,5556
hsa-mir-320,5560
hsa-mir-320,5566
hsa-mir-320,5568
hsa-mir-320,5573
hsa-mir-320,5585
hsa-mir-320,5591
hsa-mir-320,5611
hsa-mir-320,5625
hsa-mir-320,5656
hsa-mir-320,5719
hsa-mir-320,5732
hsa-mir-320,5736
hsa-mir-320,5749
hsa-mir-320,5756
hsa-mir-320,5775
hsa-mir-320,5780
hsa-mir-320,5794
hsa-mir-320,5819
hsa-mir-320,5826
hsa-mir-320,5850
hsa-mir-320,5852
hsa-mir-320,5904
hsa-mir-320,5905
hsa-mir-320,5920
hsa-mir-320,5959
hsa-mir-320,5983
hsa-mir-320,5991
hsa-mir-320,6000
hsa-mir-320,6005
hsa-mir-320,6009
hsa-mir-320,6018
hsa-mir-320,6037
hsa-mir-320,6082
hsa-mir-320,6083
hsa-mir-320,6099
hsa-mir-320,6251
hsa-mir-320,6253
hsa-mir-320,6256
hsa-mir-320,6291
hsa-mir-320,6307
hsa-mir-320,6662
hsa-mir-320,6834
hsa-mir-320,6843
hsa-mir-320,7029
hsa-mir-320,7699
hsa-mir-320,8249
hsa-mir-320,8271
hsa-mir-320,8730
hsa-mir-320,9015
hsa-mir-320,9046
hsa-mir-320,9064
hsa-mir-320,9331
hsa-mir-320,9403
hsa-mir-320,9433
hsa-mir-320,9913
hsa-mir-320,10090
hsa-mir-320,10100
hsa-mir-320,10188
hsa-mir-320,11291
hsa-mir-320,12449
hsa-mir-320,12555
hsa-mir-320,13314
hsa-mir-320,13505
hsa-mir-320,13791
hsa-mir-320,14677
hsa-mir-320,14985
hsa-mir-320,15130
hsa-mir-320,15459
hsa-mir-320,15541
hsa-mir-320,16078
hsa-mir-320,16362
hsa-mir-320,16363
hsa-mir-320,16741
hsa-mir-320,16850
hsa-mir-320,16960
hsa-mir-320,17134
hsa-mir-320,17676
hsa-mir-320,19003
hsa-mir-320,19649
hsa-mir-320,19861
hsa-mir-320,20058
hsa-mir-320,20279
hsa-mir-320,20313
hsa-mir-320,20824
hsa-mir-320,21223
hsa-mir-320,21233
hsa-mir-320,21704
hsa-mir-320,21855
hsa-mir-320,22660
hsa-mir-320,23576
hsa-mir-320,23897
hsa-mir-320,24066
hsa-mir-320,24199
hsa-mir-320,24244
hsa-mir-320,24759
hsa-mir-320,27400
hsa-mir-320,28689
hsa-mir-320,30487
hsa-mir-320,30951
hsa-mir-320,31640
hsa-mir-320,32170
hsa-mir-320,33572
hsa-mir-320,33741
hsa-mir-320,34312
hsa-mir-320,34328
hsa-mir-320,34359
hsa-mir-320,34633
hsa-mir-320,34755
hsa-mir-320,35370
hsa-mir-320,36604
hsa-mir-320,37464
